Statement Type,Reversed / Corrected Statement No.,Charge Period Start Date,Charge Period End Date,No. Of Days,Statement Issue Date,Due Date,Bill Service Alias,NMI,Site Address,Fuel,Balance at Last Invoice $,Payments & Transactions $,Balance Carried forward $,Energy Charges_EX_GST_$,Network Charges_EX_GST_$,Regulated Charges_EX_GST_$,Environmental Charges_EX_GST_$,Metering & Service Charges Ex GST $,Retail Service Charges $,New Charges_EX GST $,New Charges GST $,New Charges Total $,Dispute $,RCTI Charges Ex GST$,RCTI Charges GST$,Adjustment Reason,Original / Amended Charges,Credit & Adjustment_EX_GST_$,Credit & Adjustment_GST_$,Balance $,Component Start Date,Component End Date,Metering Provider,Meter Number,Previous Meter Read,Current Meter Read,Next Scheduled Read Date,Meter Multiplier,Read Type,Read Reason,Total Consumption for Period,Total Generation for Period,Power Factor at Highest Demand,Highest Metered Demand (kW),Highest Metered (kW) Demand Date/Time,Highest Metered Demand (kVa),Highest Metered (kVa) Demand Date/Time,Load Factor,Contract Demand (kW),Contract Demand (kVa),LNSP,Network Tariff,Network Tariff Description,Invoice Heading Group 1,Invoice Heading Group 2,Charge Description,Analysis Code,Tariff Base Rate,Tariff UOM,Tariff Days,Published Certificate %,DLF,TLF,Quantity,Tariff Quantity UOM,GST Applicable,Component Cost$ (excl GST),Component$ GST,Component Cost$ (incl GST),Year to Date Consumption,Year to Date Total Charges (Incl GST),Supplier,Supplier ABN
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,Jurisdictional Scheme Charge Fixed,,39.9,¢/Day,31,,,,31,Days,Yes,12.37,1.24,13.61,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.04443,,129137.152,KWH,Yes,133.66,13.37,147.03,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.04443,,129137.152,KWH,Yes,66.49,6.65,73.14,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB016733782,Telstra 137 Currie Street Nambour QLD 4560,E,12263.28,0,12263.28,7034.47,4830.84,200.26,,50.39,0,12115.96,1211.6,13327.56,,0,0,,,0,0,25590.84,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7632469,,,,,Actual Reading (AEMO),Scheduled Read,129137.152,,0.971,,,232.05,31 Oct 2022/13:30:00,0.77,,,ENERGEXP - Energex Network,8300,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,475134.112,48859.64,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Energy Charges,Energy Charges,Peak,,5.943,¢/KWH,31,,1.0611,1.0078,31235.136,KWH,Yes,1985.09,198.51,2183.6,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Energy Charges,Energy Charges,Off-Peak,,4.488,¢/KWH,31,,1.0611,1.0078,36913.568,KWH,Yes,1771.62,177.16,1948.78,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,TUOS - Network Volume Charge,,0.274,¢/KWH,31,,1.0611,,68148.704,KWH,Yes,198.14,19.81,217.95,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,Jurisdictional Scheme Charge Energy,,0.4,¢/KWH,31,,,,68148.7,KWH,Yes,272.59,27.26,299.85,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Demand and Capacity,TUOS - Network Demand Charge,,2.488,$/KVA,31,,,,108.9,KVA,Yes,270.94,27.09,298.03,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Demand and Capacity,DUOS - Network Demand Charge,,12.179,$/KVA,31,,,,108.9,KVA,Yes,1326.29,132.63,1458.92,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,DUOS - Network Volume Charge,,0.29,¢/KWH,31,,,,68148.7,KWH,Yes,197.63,19.76,217.39,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,DUOS - Network Access Charge,,3.681,$/DAY,31,,,,31,DAYS,Yes,114.11,11.41,125.52,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,TUOS - Network Access Charge,,1.299,$/DAY,31,,,,31,DAYS,Yes,40.27,4.03,44.3,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,Jurisdictional Scheme Charge Fixed,,39.9,¢/Day,31,,,,31,Days,Yes,12.37,1.24,13.61,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0611,,68148.704,KWH,Yes,71.66,7.17,78.83,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0611,,68148.704,KWH,Yes,35.65,3.56,39.21,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO FRC Operations,,0.3599,¢/DAY,31,,,,31,DAYS,Yes,0.11,0.01,0.12,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Metering Charge,,96.8219,¢/Meter,31,,,,1,Meter,Yes,30.01,3,33.01,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Value Added Service Charge,,0,¢/Day,31,,,,31,Days,Yes,0,0,0,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Metering and Service Charges,Metering and Service Charges,Supplementary Metering Charge,,65.7534,¢/Meter,31,,,,1,Meter,Yes,20.38,2.04,22.42,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB015287772,Telstra Exchange 27 Connor Street Burleigh Heads QLD 4220,E,6582.11,0,6582.11,3756.71,2432.34,107.42,,50.39,0,6346.86,634.68,6981.54,,0,0,,,0,0,13563.65,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7720251,,,,,Actual Reading (AEMO),Scheduled Read,68148.704,,0.947,,,108.9,26 Oct 2022/16:30:00,0.89,,,ENERGEXP - Energex Network,8300,,Retail Service Charges,Retail Service Charges,Service Charge,,0,¢/Month,31,,,,1,Month,Yes,0,0,0,260201.024,26849.19,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Energy Charges,Energy Charges,Peak,,5.943,¢/KWH,31,,1.0611,0.9973,55169.632,KWH,Yes,3469.67,346.97,3816.64,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Energy Charges,Energy Charges,Off-Peak,,4.488,¢/KWH,31,,1.0611,0.9973,63958.048,KWH,Yes,3037.6,303.76,3341.36,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,TUOS - Network Volume Charge,,0.274,¢/KWH,31,,1.0611,,119127.68,KWH,Yes,346.35,34.64,380.99,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,Jurisdictional Scheme Charge Energy,,0.4,¢/KWH,31,,,,119127.68,KWH,Yes,476.51,47.65,524.16,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Demand and Capacity,TUOS - Network Demand Charge,,2.488,$/KVA,31,,,,215.22,KVA,Yes,535.47,53.55,589.02,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Demand and Capacity,DUOS - Network Demand Charge,,12.179,$/KVA,31,,,,215.22,KVA,Yes,2621.16,262.12,2883.28,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Volume,DUOS - Network Volume Charge,,0.29,¢/KWH,31,,,,119127.68,KWH,Yes,345.47,34.55,380.02,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,DUOS - Network Access Charge,,3.681,$/DAY,31,,,,31,DAYS,Yes,114.11,11.41,125.52,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,TUOS - Network Access Charge,,1.299,$/DAY,31,,,,31,DAYS,Yes,40.27,4.03,44.3,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Network Charges,Fixed,Jurisdictional Scheme Charge Fixed,,39.9,¢/Day,31,,,,31,Days,Yes,12.37,1.24,13.61,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Participant Charge,,0.0991,¢/KWH,31,,1.0611,,119127.68,KWH,Yes,125.27,12.53,137.8,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
Tax Invoice,,1/10/2022,31/10/2022,31,7/11/2022,7/12/2022,,QB006347512,Telstra Exchange 76 Brisbane Street Ipswich QLD 4305,E,11519.74,0,11519.74,6507.27,4491.71,187.7,,50.39,0,11237.07,1123.73,12360.8,,0,0,,,0,0,23880.54,1/10/2022,31/10/2022,Select Solutions Group Pty Ltd MC,7661268,,,,,Actual Reading (AEMO),Scheduled Read,119127.68,,0.973,,,215.22,27 Oct 2022/15:00:00,0.76,,,ENERGEXP - Energex Network,8300,,Regulated Charges,Regulated Charges,AEMO Ancillary Charge,,0.0493,¢/KWH,31,,1.0611,,119127.68,KWH,Yes,62.32,6.23,68.55,452527.392,46336.07,Origin Energy Electricity Limited,33 071 052 287
